,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3054.2962796103348,2844.2209879086513,3264.371571312018
1,2026-01-01,3034.4865247502244,2748.685482892947,3320.2875666075015
2,2026-02-01,3042.475924163896,2705.648541541746,3379.3033067860456
3,2026-03-01,3062.598008263409,2687.662802498678,3437.5332140281403
4,2026-04-01,3084.441187054589,2679.7039814454265,3489.1783926637518
5,2026-05-01,3059.7369540299337,2631.029577268767,3488.4443307911006
6,2026-06-01,3204.9409781568834,2756.573052759824,3653.308903553943
7,2026-07-01,3194.9126171263106,2730.1758309833444,3659.6494032692767
8,2026-08-01,3219.8585731512785,2741.32505211551,3698.392094187047
9,2026-09-01,3221.267918895047,2730.980713505086,3711.555124285008
10,2026-10-01,3255.1425481021197,2754.7441269984342,3755.540969205805
11,2026-11-01,3229.832712933221,2720.6552982504263,3739.010127616016
