,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2849.797617962738,2667.8650283054867,3031.7302076199894
1,2026-01-01,2900.323180015383,2683.171716529732,3117.4746435010343
2,2026-02-01,2912.400393068082,2677.5337453872435,3147.2670407489204
3,2026-03-01,2881.0253716908514,2634.110957655321,3127.939785726382
4,2026-04-01,2895.477720134515,2638.8121497871025,3152.1432904819276
5,2026-05-01,2982.210391273686,2716.8763887511777,3247.5443937961945
6,2026-06-01,2962.679110298109,2689.26478063769,3236.0934399585285
7,2026-07-01,3115.8557042902858,2834.730664705685,3396.9807438748867
8,2026-08-01,3156.3141291978163,2867.74414755304,3444.8841108425927
9,2026-09-01,3116.7027588277497,2820.899179610611,3412.5063380448883
10,2026-10-01,3036.104450391619,2733.2453288318056,3338.9635719514326
11,2026-11-01,3006.074958392717,2696.3130670921073,3315.8368496933263
