,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5949.300884418246,5635.742583248955,6262.859185587537
1,2026-01-01,6023.718323955717,5580.297491751389,6467.139156160045
2,2026-02-01,6067.264500067513,5524.9419753581105,6609.587024776915
3,2026-03-01,6041.857400346821,5416.068875342843,6667.645925350799
4,2026-04-01,6081.362251833698,5382.003278142114,6780.721225525282
5,2026-05-01,6180.394514513413,5414.496008428274,6946.293020598552
6,2026-06-01,6273.002101692291,5445.903421149419,7100.100782235163
7,2026-07-01,6276.510355637535,5392.434699812113,7160.586011462958
8,2026-08-01,6341.094438030772,5403.500986354816,7278.687889706728
9,2026-09-01,6351.665492686449,5363.445371040593,7339.8856143323055
10,2026-10-01,6301.70313669685,5265.329297827604,7338.076975566097
11,2026-11-01,6191.825643405275,5109.435578580565,7274.215708229985
