,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3228.938430514758,3058.6484384392934,3399.228422590222
1,2026-01-01,3173.691236159457,2961.537549726577,3385.844922592337
2,2026-02-01,3192.7917676671505,2944.860547920091,3440.72298741421
3,2026-03-01,3243.137204987173,2964.0514705878286,3522.2229393865173
4,2026-04-01,3291.9358601971526,2984.835948750994,3599.0357716433114
5,2026-05-01,3384.3752587122076,3051.6115165669894,3717.139000857426
6,2026-06-01,3434.354750776925,3077.769459297334,3790.940042256516
7,2026-07-01,3457.1058592760737,3078.1936906276746,3836.018027924473
8,2026-08-01,3507.1762254044934,3107.181484574625,3907.170966234362
9,2026-09-01,3433.4932598959285,3013.4728322431197,3853.5136875487374
10,2026-10-01,3394.125173082702,2954.991448151546,3833.258898013858
11,2026-11-01,3348.809733621823,2891.3588012215764,3806.2606660220695
