,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5361.283357021428,4847.7172018198635,5874.849512222992
1,2026-01-01,5359.240138423015,4739.450798724767,5979.029478121263
2,2026-02-01,5367.591316931577,4687.4671656333085,6047.715468229846
3,2026-03-01,5343.1397801664325,4617.314760185139,6068.964800147726
4,2026-04-01,5540.344889838405,4774.9769335459205,6305.712846130889
5,2026-05-01,5646.0833310697,4844.39793788199,6447.768724257409
6,2026-06-01,5651.846167655258,4815.904345463779,6487.787989846737
7,2026-07-01,5787.247546226703,4918.5837442428,6655.911348210606
8,2026-08-01,5754.591912990533,4854.462706548928,6654.721119432139
9,2026-09-01,5702.278638195798,4771.765872239674,6632.791404151922
10,2026-10-01,5672.851246219701,4712.905555340033,6632.79693709937
11,2026-11-01,5648.589167945507,4660.043745815636,6637.134590075379
