,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2510.5684125705366,2225.0027306472357,2796.1340944938374
1,2026-01-01,2558.5632309745783,2229.808725075826,2887.317736873331
2,2026-02-01,2642.5532500221284,2297.2825834854984,2987.8239165587584
3,2026-03-01,2661.377856421586,2307.3935605747324,3015.3621522684393
4,2026-04-01,2619.4413749930886,2259.55946634016,2979.3232836460174
5,2026-05-01,2689.6097295307354,2324.991483400758,3054.2279756607127
6,2026-06-01,2668.9278660813225,2300.0977950764427,3037.757937086202
7,2026-07-01,2689.7598013347197,2316.9708058080973,3062.548796861342
8,2026-08-01,2773.0747768460224,2396.4531418253423,3149.6964118667024
9,2026-09-01,2859.3092204994105,2478.912846754616,3239.705594244205
10,2026-10-01,2780.449024720338,2396.2862830709532,3164.611766369723
11,2026-11-01,2777.8845522138595,2389.917156210976,3165.851948216743
