,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3338.1617632314633,3252.973747477975,3423.3497789849516
1,2026-01-01,3374.4061977824917,3235.6907295882684,3513.121665976715
2,2026-02-01,3396.481144095736,3211.5021927682187,3581.4600954232533
3,2026-03-01,3425.933636403133,3200.0049216709854,3651.8623511352803
4,2026-04-01,3495.5294519654894,3232.9743899235477,3758.084514007431
5,2026-05-01,3536.614775367694,3240.935283918407,3832.2942668169812
6,2026-06-01,3570.71974251369,3244.757310437965,3896.6821745894154
7,2026-07-01,3637.9812009832235,3284.059081160888,3991.903320805559
8,2026-08-01,3639.1266894252426,3259.165707274009,4019.087671576476
9,2026-09-01,3596.9554773580767,3192.5646305088135,4001.34632420734
10,2026-10-01,3548.2351504539406,3120.78163884405,3975.688662063831
11,2026-11-01,3487.171668441831,3037.83582063632,3936.507516247342
