,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2478.3001199698033,2301.012271165544,2655.5879687740626
1,2026-01-01,2433.1655559521137,2191.8994468996666,2674.4316650045607
2,2026-02-01,2451.9430663712783,2153.834701183806,2750.0514315587507
3,2026-03-01,2389.2732028373307,2048.5133203168252,2730.033085357836
4,2026-04-01,2451.464053028756,2069.002058895944,2833.926047161568
5,2026-05-01,2474.112177801884,2057.0594535433065,2891.164902060462
6,2026-06-01,2555.3621714713936,2103.9998213873287,3006.7245215554585
7,2026-07-01,2508.689616054127,2027.3525660004823,2990.0266661077712
8,2026-08-01,2512.8694852778,2001.779432335332,3023.959538220268
9,2026-09-01,2540.5597948911936,2002.6065484364358,3078.5130413459515
10,2026-10-01,2578.5873650581057,2014.0300161001196,3143.1447140160917
11,2026-11-01,2468.785406790716,1879.6580477164011,3057.912765865031
