,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4003.5255994984195,3774.682242108319,4232.36895688852
1,2026-01-01,4022.892277929684,3689.2071551535805,4356.577400705788
2,2026-02-01,4036.206685962591,3626.608995195749,4445.804376729434
3,2026-03-01,4073.4825567683215,3599.1696457809476,4547.795467755695
4,2026-04-01,4096.137111426658,3565.1861921938726,4627.088030659443
5,2026-05-01,4114.456846506527,3532.2748150804555,4696.638877932598
6,2026-06-01,4176.595644315874,3547.364437529028,4805.82685110272
7,2026-07-01,4247.248837787628,3574.241798318716,4920.25587725654
8,2026-08-01,4291.863125578753,3577.761223469323,5005.965027688184
9,2026-09-01,4261.323276721616,3508.365448902339,5014.281104540893
10,2026-10-01,4166.513438092359,3376.6083926209103,4956.418483563808
11,2026-11-01,4165.690349640524,3340.4922896007365,4990.888409680311
