,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5306.388582547502,5024.0284352851595,5588.748729809844
1,2026-01-01,5347.835254010761,4943.076778844965,5752.593729176557
2,2026-02-01,5410.874575383283,4917.818082892462,5903.931067874103
3,2026-03-01,5370.334098699718,4798.925942798686,5941.74225460075
4,2026-04-01,5396.602605106909,4759.441959073238,6033.763251140581
5,2026-05-01,5539.017638915404,4839.597160400195,6238.438117430613
6,2026-06-01,5413.748824944941,4659.539553496556,6167.958096393325
7,2026-07-01,5428.032873393836,4620.6454152401575,6235.420331547514
8,2026-08-01,5520.943867857762,4665.561041863546,6376.326693851977
9,2026-09-01,5523.8521161455255,4621.3203183299165,6426.383913961135
10,2026-10-01,5486.966148978548,4541.175862636322,6432.756435320774
11,2026-11-01,5490.808371568901,4502.24565548515,6479.371087652652
