,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2787.0073833495794,2712.269655164264,2861.745111534895
1,2026-01-01,2798.478219368964,2697.942496341232,2899.0139423966957
2,2026-02-01,2828.1038318545648,2708.818944369975,2947.3887193391547
3,2026-03-01,2825.6813820769166,2690.711386415188,2960.6513777386454
4,2026-04-01,2868.516192322293,2719.669072457421,3017.3633121871653
5,2026-05-01,2914.2542400601224,2752.7748991679023,3075.7335809523424
6,2026-06-01,2975.715453636423,2802.5427356897467,3148.888171583099
7,2026-07-01,2977.433826037045,2793.31584035538,3161.5518117187103
8,2026-08-01,2942.756005531653,2748.310255565135,3137.201755498171
9,2026-09-01,2909.7661529926518,2705.5147871984605,3114.017518786843
10,2026-10-01,2915.185744095036,2701.5780055435152,3128.793482646557
11,2026-11-01,2899.849226864549,2677.2763574333007,3122.4220962957975
