,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5097.634781965175,4819.766536483483,5375.503027446866
1,2026-01-01,5136.0342287425065,4740.106152396577,5531.962305088436
2,2026-02-01,5172.550325634167,4690.061977023326,5655.038674245008
3,2026-03-01,5170.360814743998,4612.59308886262,5728.128540625376
4,2026-04-01,5240.101807015471,4617.822900258786,5862.380713772157
5,2026-05-01,5263.4303158354915,4581.189930904322,5945.670700766661
6,2026-06-01,5360.790119627693,4624.811941662121,6096.768297593264
7,2026-07-01,5327.093398911449,4539.819439318103,6114.367358504795
8,2026-08-01,5341.648293869227,4507.325926318463,6175.970661419991
9,2026-09-01,5336.137908465428,4456.2800852625805,6215.995731668276
10,2026-10-01,5300.792945435182,4378.555935417263,6223.029955453102
11,2026-11-01,5207.620066769391,4244.032830771875,6171.207302766908
