,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3770.448814453578,3626.911815897866,3913.9858130092903
1,2026-01-01,3766.989867795943,3581.224978346381,3952.7547572455055
2,2026-02-01,3813.9147466773725,3584.067681517549,4043.761811837196
3,2026-03-01,3794.9149208045633,3534.653336664084,4055.176504945043
4,2026-04-01,3943.9874948830297,3652.322941860292,4235.652047905768
5,2026-05-01,4022.4743993594034,3705.2422555542353,4339.7065431645715
6,2026-06-01,4043.860243764056,3701.132634004098,4386.5878535240145
7,2026-07-01,4090.4441530069303,3725.2278226471553,4455.660483366705
8,2026-08-01,4068.3314444294197,3681.1051185964743,4455.557770262365
9,2026-09-01,4056.3370777176187,3648.837767512755,4463.836387922483
10,2026-10-01,4019.308664293646,3592.14162339943,4446.475705187862
11,2026-11-01,3973.1418851940343,3527.391381931063,4418.892388457006
