,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3287.8510523112905,3164.953054357824,3410.749050264757
1,2026-01-01,3284.4853448709327,3108.1904391094604,3460.780250632405
2,2026-02-01,3319.0836947730254,3104.6620598831096,3533.505329662941
3,2026-03-01,3348.6595780367447,3100.311473161775,3597.0076829117143
4,2026-04-01,3431.819268747629,3155.0209166230643,3708.6176208721936
5,2026-05-01,3448.517167702622,3144.7497394939724,3752.2845959112715
6,2026-06-01,3536.1059204536928,3208.607276086843,3863.6045648205427
7,2026-07-01,3547.3948928141817,3196.8617948594147,3897.927990768949
8,2026-08-01,3531.829134811414,3160.4922464804545,3903.1660231423734
9,2026-09-01,3474.4539245625197,3082.697462779301,3866.2103863457382
10,2026-10-01,3425.6110009514905,3015.093285255804,3836.128716647177
11,2026-11-01,3412.6046979855764,2983.566710575691,3841.6426853954617
