,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2516.788289549914,2370.9536889917244,2662.622890108104
1,2026-01-01,2491.345236737574,2291.9108370047397,2690.779636470408
2,2026-02-01,2569.3710684883977,2323.072124353972,2815.6700126228234
3,2026-03-01,2513.923019132589,2232.989924741424,2794.856113523754
4,2026-04-01,2559.1936166265596,2243.3816001119703,2875.005633141149
5,2026-05-01,2536.12514843832,2192.515796635119,2879.7345002415213
6,2026-06-01,2609.244116570504,2236.6741851625093,2981.814047978499
7,2026-07-01,2562.156783130339,2165.664196086346,2958.6493701743325
8,2026-08-01,2655.07006923541,2233.3157076517173,3076.8244308191024
9,2026-09-01,2607.515153707995,2164.4117002866624,3050.6186071293278
10,2026-10-01,2592.4779324600054,2126.7069941384575,3058.2488707815533
11,2026-11-01,2566.527814852691,2081.274719127125,3051.7809105782567
