,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2800.574491266107,2531.472263690222,3069.676718841992
1,2026-01-01,2885.0814272341368,2588.0332732452853,3182.1295812229882
2,2026-02-01,2937.102087387488,2631.0924980786513,3243.111676696325
3,2026-03-01,2907.3982628239196,2596.5833474522833,3218.213178195556
4,2026-04-01,2883.690884227371,2569.2695615572716,3198.1122068974705
5,2026-05-01,2901.9941140278625,2584.3763959140174,3219.6118321417075
6,2026-06-01,3124.04287667285,2803.389025137184,3444.696728208516
7,2026-07-01,3341.3649637541403,3017.7492018347257,3664.980725673555
8,2026-08-01,3349.1372356259626,3022.6028384277597,3675.6716328241655
9,2026-09-01,3222.8969501870597,2893.475593933608,3552.3183064405116
10,2026-10-01,3266.5550702291384,2934.2736712950746,3598.8364691632023
11,2026-11-01,3100.4213730359875,2765.304337038165,3435.53840903381
