,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3583.3737542553686,3433.8403345143306,3732.9071739964065
1,2026-01-01,3598.1778908673446,3382.8376348952493,3813.51814683944
2,2026-02-01,3559.2294570530225,3296.9633508794454,3821.4955632265996
3,2026-03-01,3584.801156916339,3280.3207893861527,3889.2815244465255
4,2026-04-01,3680.8331157078587,3341.430700604876,4020.2355308108413
5,2026-05-01,3742.5605860482306,3369.6709269790517,4115.450245117409
6,2026-06-01,3779.1936262280237,3377.199604212557,4181.187648243491
7,2026-07-01,3894.5129974202428,3463.947481164708,4325.078513675778
8,2026-08-01,3929.6401339494687,3473.570223566578,4385.71004433236
9,2026-09-01,3800.213697147158,3318.8321606139907,4281.595233680326
10,2026-10-01,3751.140544873716,3246.763419382701,4255.51767036473
11,2026-11-01,3701.682292759856,3174.3577029214807,4229.006882598232
