,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2775.818535393416,2639.6230973186684,2912.0139734681634
1,2026-01-01,2796.7841627871326,2642.868737383478,2950.699588190787
2,2026-02-01,2826.6707429987023,2664.95215305369,2988.3893329437146
3,2026-03-01,2847.6975400236142,2680.6711302700696,3014.723949777159
4,2026-04-01,2851.881732115659,2680.362747190941,3023.400717040377
5,2026-05-01,2858.470694796204,2682.7879071549046,3034.1534824375035
6,2026-06-01,2872.7124058298714,2693.0345685277384,3052.3902431320043
7,2026-07-01,2923.3125754405687,2739.7509522630367,3106.8741986181008
8,2026-08-01,2953.4385076313342,2766.080781538198,3140.7962337244703
9,2026-09-01,2947.8612922548027,2756.7821047137436,3138.940479795862
10,2026-10-01,2932.4805478677467,2737.742075154965,3127.2190205805286
11,2026-11-01,2948.1366720090127,2749.781792686058,3146.4915513319675
