,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3168.4749074199085,3067.311921601367,3269.63789323845
1,2026-01-01,3196.809372092986,3048.7664038270027,3344.8523403589693
2,2026-02-01,3224.372572648755,3044.857870833899,3403.887274463611
3,2026-03-01,3257.9412678750937,3048.7608472974625,3467.121688452725
4,2026-04-01,3268.4631689251223,3035.7168417337916,3501.209496116453
5,2026-05-01,3309.146386676471,3053.0205540046404,3565.272219348302
6,2026-06-01,3363.045754686421,3087.1771729253583,3638.9143364474835
7,2026-07-01,3431.792824120206,3136.0756277152277,3727.5100205251847
8,2026-08-01,3453.6457684121146,3140.554527525407,3766.737009298822
9,2026-09-01,3411.2100201894154,3080.603235958363,3741.816804420468
10,2026-10-01,3387.3382007790674,3041.0133449541668,3733.663056603968
11,2026-11-01,3370.341503502353,3008.185975268511,3732.4970317361954
