,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4914.583393600645,4708.622521235933,5120.544265965356
1,2026-01-01,4960.057273716843,4649.216166485393,5270.898380948293
2,2026-02-01,5042.0837731782285,4640.5639884006,5443.6035579558575
3,2026-03-01,5135.263691932337,4650.577816376196,5619.949567488477
4,2026-04-01,5428.477738068945,4866.008537561154,5990.946938576735
5,2026-05-01,5505.580409653773,4869.713273246314,6141.447546061232
6,2026-06-01,5515.441671233551,4809.972425051879,6220.910917415222
7,2026-07-01,5511.688492243321,4740.000155202682,6283.3768292839595
8,2026-08-01,5519.130358591924,4684.282354698319,6353.978362485529
9,2026-09-01,5430.053062558624,4534.833406765845,6325.2727183514035
10,2026-10-01,5387.99281433027,4434.953242290464,6341.032386370077
11,2026-11-01,5312.944169934929,4304.426733805077,6321.461606064781
