,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2890.4726723353215,2822.9205770517974,2958.0247676188455
1,2026-01-01,2893.962009121794,2789.003872106611,2998.9201461369767
2,2026-02-01,2895.842037826358,2757.3372668413817,3034.3468088113345
3,2026-03-01,2904.010077927161,2733.6642725985585,3074.3558832557637
4,2026-04-01,2912.446079300039,2711.5698609597684,3113.3222976403094
5,2026-05-01,2955.865178446213,2725.6291848422775,3186.1011720501488
6,2026-06-01,2987.3246707311855,2728.8326991449103,3245.8166423174607
7,2026-07-01,2993.18007148051,2707.490064325688,3278.870078635332
8,2026-08-01,3002.054199578205,2690.183020764735,3313.925378391675
9,2026-09-01,2982.3436515523513,2645.2673222831954,3319.419980821507
10,2026-10-01,2965.5773099128537,2604.230747246625,3326.9238725790824
11,2026-11-01,2945.173781262435,2560.451430678193,3329.8961318466772
