,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2603.3083571771667,2221.856554515588,2984.7601598387455
1,2026-01-01,2889.643456243797,2444.558577813919,3334.7283346736754
2,2026-02-01,2827.6220171709315,2354.6098748494164,3300.6341594924465
3,2026-03-01,2880.6414464504783,2390.4607858606605,3370.822107040296
4,2026-04-01,3077.416518914165,2574.1052514982334,3580.7277863300965
5,2026-05-01,3060.020686611026,2545.3237804750934,3574.717592746959
6,2026-06-01,3063.899658519386,2538.666886604473,3589.132430434299
7,2026-07-01,3044.353087731738,2509.0552886989103,3579.6508867645657
8,2026-08-01,3132.241482514856,2587.1797684345474,3677.303196595165
9,2026-09-01,3112.262443483838,2557.6569061802534,3666.8679807874228
10,2026-10-01,3066.5549569612676,2502.582290225904,3630.527623696631
11,2026-11-01,2972.850649035861,2399.658949075498,3546.0423489962236
