,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5809.224823281741,5419.234387411467,6199.215259152015
1,2026-01-01,5879.201978530435,5361.095244654959,6397.30871240591
2,2026-02-01,5764.552002163057,5123.027931376215,6406.0760729499
3,2026-03-01,5664.9712610827555,4936.272507845288,6393.670014320223
4,2026-04-01,5675.3418803444065,4857.005617689069,6493.678142999744
5,2026-05-01,5816.014431725554,4925.780046090137,6706.24881736097
6,2026-06-01,5862.941985231789,4899.499078281878,6826.3848921817
7,2026-07-01,5851.792737941351,4825.443840877365,6878.141635005338
8,2026-08-01,5915.033384972836,4825.4943815239385,7004.572388421733
9,2026-09-01,6096.440616364551,4950.199393771215,7242.681838957887
10,2026-10-01,6107.334836080985,4904.755111677521,7309.914560484449
11,2026-11-01,6098.608922061351,4843.978949419202,7353.238894703501
