,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2609.9706874798994,2393.380321614655,2826.561053345144
1,2026-01-01,2641.7333003232206,2378.3715274866536,2905.0950731597877
2,2026-02-01,2654.714657751124,2367.390226063284,2942.039089438964
3,2026-03-01,2657.8389458169254,2354.606959252816,2961.0709323810347
4,2026-04-01,2674.471879303145,2358.860658338872,2990.0831002674186
5,2026-05-01,2685.368156370979,2359.1238712234117,3011.612441518546
6,2026-06-01,2707.027892470237,2371.105314245777,3042.950470694697
7,2026-07-01,2649.686252160477,2304.6595781569317,2994.7129261640225
8,2026-08-01,2663.484936584716,2309.732600936863,3017.2372722325686
9,2026-09-01,2726.1875742412462,2363.9781692869233,3088.396979195569
10,2026-10-01,2693.9527359938497,2323.483717539397,3064.4217544483026
11,2026-11-01,2676.4134363184367,2297.8269628199023,3054.999909816971
