,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3869.7504480612233,3323.452080055326,4416.048816067121
1,2026-01-01,3893.363712001346,3222.8797231370695,4563.847700865622
2,2026-02-01,3824.006706244177,3097.90974253041,4550.1036699579445
3,2026-03-01,3873.128323430507,3118.8922903242765,4627.364356536737
4,2026-04-01,3896.8880469010605,3127.4402531645874,4666.335840637534
5,2026-05-01,3882.147812353423,3104.009007604143,4660.2866171027035
6,2026-06-01,3967.572720593475,3184.1856351298475,4750.9598060571025
7,2026-07-01,4167.43224967877,3380.6667976429326,4954.197701714607
8,2026-08-01,4052.55610078259,3263.4292819418715,4841.682919623308
9,2026-09-01,4090.627987677611,3299.6617212297547,4881.594254125468
10,2026-10-01,4096.116099549818,3303.522602476488,4888.709596623147
11,2026-11-01,4137.764554834823,3343.5532438274913,4931.975865842154
