,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4881.66091205736,4719.536529804158,5043.785294310563
1,2026-01-01,4930.307225350259,4666.410045361115,5194.204405339402
2,2026-02-01,4995.140028088753,4643.822861873736,5346.45719430377
3,2026-03-01,4938.665119058644,4510.002842985914,5367.327395131375
4,2026-04-01,4991.320500597667,4493.514094004816,5489.126907190518
5,2026-05-01,5007.98286322751,4447.6654657391355,5568.300260715885
6,2026-06-01,5047.8495639307375,4430.395238166721,5665.303889694754
7,2026-07-01,5095.468688156116,4425.266580682474,5765.670795629757
8,2026-08-01,5107.98303958784,4388.660464875304,5827.305614300376
9,2026-09-01,5119.614904976879,4354.211994918239,5885.01781503552
10,2026-10-01,5096.280510756101,4287.386279070539,5905.174742441663
11,2026-11-01,5083.19991490743,4233.061767229304,5933.338062585556
