,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2354.979959928369,2142.842257655589,2567.1176622011494
1,2026-01-01,2326.2421403534445,2088.099545646379,2564.38473506051
2,2026-02-01,2415.902676865267,2170.0421563574296,2661.7631973731045
3,2026-03-01,2389.1508304833787,2140.22951769283,2638.0721432739274
4,2026-04-01,2385.9487438375013,2135.416914022195,2636.4805736528074
5,2026-05-01,2355.5067109195634,2103.891115610865,2607.1223062282616
6,2026-06-01,2368.5618024087184,2116.0746888904478,2621.048915926989
7,2026-07-01,2359.8813715714778,2106.6113911245106,2613.151352018445
8,2026-08-01,2421.953312550199,2167.932789208619,2675.973835891779
9,2026-09-01,2426.5369238080857,2171.7646161705093,2681.309231445662
10,2026-10-01,2363.491237816745,2107.934762969788,2619.047712663702
11,2026-11-01,2323.1624914374033,2066.753157648308,2579.5718252264987
