,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5892.040538338998,5587.636942728753,6196.444133949243
1,2026-01-01,5999.424365135023,5519.308119119791,6479.540611150256
2,2026-02-01,6006.38892139589,5419.846262070492,6592.931580721288
3,2026-03-01,5963.895632056774,5279.884389147635,6647.906874965913
4,2026-04-01,6059.25705467463,5293.257049831606,6825.257059517654
5,2026-05-01,6077.064327426641,5235.648991672094,6918.479663181189
6,2026-06-01,6091.246231050825,5181.250324600298,7001.242137501353
7,2026-07-01,6127.611623770171,5153.585559619807,7101.6376879205345
8,2026-08-01,6077.5862115164,5043.6013398931,7111.5710831397
9,2026-09-01,6091.2122728446675,5000.519469768955,7181.90507592038
10,2026-10-01,6125.0961542228915,4980.498073797818,7269.6942346479655
11,2026-11-01,6129.308832817463,4933.278081516055,7325.33958411887
