,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,5516.452905367431,5262.8387245189415,5770.067086215921
1,2026-01-01,5547.011212470422,5188.594717864486,5905.427707076358
2,2026-02-01,5665.11090276916,5227.568328884549,6102.653476653771
3,2026-03-01,5652.574401441736,5148.335322134738,6156.813480748734
4,2026-04-01,5632.601496132209,5069.656790679803,6195.546201584615
5,2026-05-01,5693.449024944086,5077.497499147039,6309.400550741133
6,2026-06-01,5758.402404589529,5093.7751768368025,6423.029632342256
7,2026-07-01,5788.445601071575,5078.579690608189,6498.311511534961
8,2026-08-01,5808.1140353072715,5055.823732770264,6560.404337844279
9,2026-09-01,5798.962470067587,5006.607601410901,6591.317338724272
10,2026-10-01,5771.467247020754,4941.063834196107,6601.870659845402
11,2026-11-01,5707.913579836769,4841.210024827393,6574.617134846145
