,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3387.8402247477743,3284.3528503714597,3491.327599124089
1,2026-01-01,3448.6537669914883,3302.292330559924,3595.0152034230528
2,2026-02-01,3517.3904775053866,3338.588136957122,3696.192818053651
3,2026-03-01,3523.26943512238,3317.060789537683,3729.478080707077
4,2026-04-01,3581.921301990997,3351.53725499513,3812.3053489868644
5,2026-05-01,3616.166255905927,3363.9071803167762,3868.4253314950774
6,2026-06-01,3643.7883779136096,3371.3999507202034,3916.1768051070158
7,2026-07-01,3712.89730407332,3421.7629627604756,4004.031645386164
8,2026-08-01,3731.771071515871,3423.0222368570594,4040.5199061746825
9,2026-09-01,3681.914686624796,3356.4990703539415,4007.3303028956507
10,2026-10-01,3628.5602167166967,3287.2867203502187,3969.8337130831746
11,2026-11-01,3575.58009902143,3219.1497070457694,3932.010490997091
