,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2970.0045152871453,2856.0207586438923,3083.9882719303982
1,2026-01-01,3020.840415125069,2862.192923098383,3179.487907151755
2,2026-02-01,3051.3954441822634,2858.9409647690377,3243.849923595489
3,2026-03-01,3039.2306089303747,2818.233056219947,3260.2281616408027
4,2026-04-01,3106.8925418856356,2860.6793191583347,3353.1057646129366
5,2026-05-01,3161.9561234431376,2892.890993205143,3431.0212536811323
6,2026-06-01,3204.826198387953,2914.706589318931,3494.9458074569748
7,2026-07-01,3223.997119100525,2914.251711874451,3533.7425263265995
8,2026-08-01,3204.451534876392,2876.2520472953784,3532.651022457406
9,2026-09-01,3159.0711589870925,2813.4014107044654,3504.7409072697196
10,2026-10-01,3113.405796445775,2751.107116264306,3475.7044766272443
11,2026-11-01,3096.7508283686025,2718.553221591565,3474.94843514564
