,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4441.623687426521,4174.521132606993,4708.72624224605
1,2026-01-01,4406.749479196345,4052.8005685842645,4760.698389808426
2,2026-02-01,4376.954794339621,3969.7104208497,4784.199167829542
3,2026-03-01,4471.068648698352,4027.393636987478,4914.743660409226
4,2026-04-01,4570.370559947695,4100.552097236911,5040.189022658479
5,2026-05-01,4663.174234142164,4173.996551618854,5152.351916665474
6,2026-06-01,4656.318401420846,4152.459841453562,5160.176961388131
7,2026-07-01,4710.679591072119,4195.459169535656,5225.900012608583
8,2026-08-01,4685.639241718612,4161.45656125925,5209.821922177974
9,2026-09-01,4704.70814695548,4173.319739554096,5236.096554356864
10,2026-10-01,4702.0274838069445,4164.728321424511,5239.326646189378
11,2026-11-01,4656.476705982679,4114.22348261692,5198.729929348438
