,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4550.785175849015,4274.735279013353,4826.8350726846775
1,2026-01-01,4549.487230771281,4146.623006084023,4952.35145545854
2,2026-02-01,4597.765706746418,4109.847635944126,5085.68377754871
3,2026-03-01,4550.995900197855,3983.4299656299418,5118.561834765768
4,2026-04-01,4610.932334791812,3979.5533962682243,5242.311273315399
5,2026-05-01,4693.241426990635,3998.9835279250583,5387.499326056211
6,2026-06-01,4794.906879211813,4047.1568925895267,5542.656865834099
7,2026-07-01,4849.481189059045,4048.302784694534,5650.659593423557
8,2026-08-01,4805.427493511694,3957.161944350579,5653.693042672809
9,2026-09-01,4816.745184726671,3921.30861953519,5712.1817499181525
10,2026-10-01,4714.711759443914,3776.6676482555276,5652.755870632301
11,2026-11-01,4718.495927727221,3737.807457550416,5699.184397904026
