,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4648.399208002303,4520.838427780139,4775.9599882244665
1,2026-01-01,4652.937144974835,4435.354074141084,4870.520215808586
2,2026-02-01,4666.923582693197,4359.957067208013,4973.890098178382
3,2026-03-01,4644.943004862621,4248.2201011663365,5041.665908558905
4,2026-04-01,4667.221450740467,4181.250866035207,5153.192035445727
5,2026-05-01,4671.885452179417,4097.890541020337,5245.880363338498
6,2026-06-01,4670.845619886487,4010.555848542196,5331.135391230778
7,2026-07-01,4679.372521973254,3934.8542884795024,5423.890755467006
8,2026-08-01,4643.309532325286,3816.8405938062774,5469.778470844295
9,2026-09-01,4660.250536524366,3754.230237872646,5566.270835176087
10,2026-10-01,4623.387658049897,3640.274805099072,5606.500511000722
11,2026-11-01,4611.265739283458,3553.537683014731,5668.9937955521855
