,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4431.10775024368,4149.063089168032,4713.152411319328
1,2026-01-01,4400.719624802209,4092.252176322999,4709.1870732814195
2,2026-02-01,4415.474753767691,4100.4812707631445,4730.468236772238
3,2026-03-01,4344.544633807573,4027.2218888971347,4661.8673787180105
4,2026-04-01,4474.332197866063,4155.798174367098,4792.866221365029
5,2026-05-01,4516.213427631668,4196.827994788981,4835.598860474355
6,2026-06-01,4600.409033699598,4280.301797095108,4920.516270304088
7,2026-07-01,4669.94474492724,4349.163302397506,4990.726187456974
8,2026-08-01,4717.422040939242,4395.979184443373,5038.864897435111
9,2026-09-01,4703.06071881507,4380.946511804817,5025.174925825322
10,2026-10-01,4698.305054668329,4375.480551088947,5021.1295582477105
11,2026-11-01,4720.342025717884,4396.72166288574,5043.962388550028
