,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,2752.5029581834424,2544.6181338283795,2960.3877825385052
1,2026-01-01,2697.9821014645363,2438.6314274801252,2957.3327754489474
2,2026-02-01,2730.3998315363806,2443.448958060994,3017.3507050117673
3,2026-03-01,2758.554330516623,2453.403894404903,3063.704766628343
4,2026-04-01,2753.439234763847,2434.6282956860664,3072.250173841627
5,2026-05-01,2817.32900132327,2487.2811625620375,3147.3768400845024
6,2026-06-01,2849.7893069736383,2509.8956517619845,3189.682962185292
7,2026-07-01,2862.4110161647645,2513.518122869622,3211.303909459907
8,2026-08-01,2861.9597303594924,2504.6091565271104,3219.3103041918744
9,2026-09-01,2825.3905635324513,2459.942704739414,3190.838422325489
10,2026-10-01,2819.8788048804395,2446.578736041822,3193.178873719057
11,2026-11-01,2813.846646900211,2432.8607575057345,3194.8325362946875
