,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,4509.955672057044,4356.055599957148,4663.855744156939
1,2026-01-01,4577.81037326339,4331.392619509219,4824.228127017561
2,2026-02-01,4556.755678258407,4238.193578093986,4875.317778422828
3,2026-03-01,4557.867945102218,4179.0690735014,4936.666816703036
4,2026-04-01,4619.685952468078,4188.581385065042,5050.790519871113
5,2026-05-01,4644.031854014391,4166.209131653428,5121.854576375354
6,2026-06-01,4700.609670033619,4180.218989882628,5221.00035018461
7,2026-07-01,4713.588890660067,4153.8511691203985,5273.326612199735
8,2026-08-01,4739.706902372721,4143.210433071718,5336.203371673723
9,2026-09-01,4699.766150570185,4068.6489510930605,5330.88335004731
10,2026-10-01,4681.02873891424,4017.0974987204263,5344.9599791080545
11,2026-11-01,4662.831269391379,3967.6467326400443,5358.015806142713
