,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3618.225916826285,3345.9024746977316,3890.549358954838
1,2026-01-01,3666.1315787116255,3326.880669143351,4005.3824882799
2,2026-02-01,3738.050867722527,3348.9595401161573,4127.142195328897
3,2026-03-01,3762.8630005937707,3330.3393534965353,4195.386647691006
4,2026-04-01,3882.740864149652,3410.864342708317,4354.617385590987
5,2026-05-01,3902.9483983026553,3394.771429578505,4411.125367026805
6,2026-06-01,4004.4597788271717,3462.4099531643024,4546.509604490041
7,2026-07-01,4024.547618320891,3450.62090931883,4598.474327322952
8,2026-08-01,3938.214667447559,3334.0907362629705,4542.338598632147
9,2026-09-01,3809.593739558432,3176.7115068383987,4442.475972278466
10,2026-10-01,3746.5166238703864,3086.125588731627,4406.907659009146
11,2026-11-01,3748.4432457380867,3061.6342075748003,4435.252283901373
