,Date,Predicted_Mean,Lower_CI,Upper_CI
0,2025-12-01,3683.7702867714984,3601.8862924302757,3765.654281112721
1,2026-01-01,3714.8285611822275,3589.133520986189,3840.523601378266
2,2026-02-01,3739.6299780577806,3575.3744697074253,3903.885486408136
3,2026-03-01,3762.563040805701,3562.1621359247533,3962.9639456866485
4,2026-04-01,3833.341115431774,3598.5983698517684,4068.08386101178
5,2026-05-01,3889.7592989753007,3622.2228586123088,4157.295739338293
6,2026-06-01,3937.1486452348036,3638.2264518955176,4236.070838574089
7,2026-07-01,4008.2703290410896,3679.272496904201,4337.268161177978
8,2026-08-01,4015.1492115200954,3657.30537975923,4372.993043280961
9,2026-09-01,3972.6630441076218,3587.1308697876348,4358.195218427609
10,2026-10-01,3913.556190592168,3501.426982056425,4325.685399127911
11,2026-11-01,3859.0696131412014,3421.3734454971527,4296.76578078525
